date,sku,category,unit_price,lead_time_days,promotion,inventory,demand
2025-05-24,SKU-013,Home,454.51,2,0,537.84,74.43
2025-05-25,SKU-013,Home,454.51,2,0,578.33,69.71
2025-05-26,SKU-013,Home,454.51,2,0,509.48,64.51
2025-05-27,SKU-013,Home,454.51,2,0,246.23,69.05
2025-05-28,SKU-013,Home,454.51,2,0,283.02,62.74
2025-05-29,SKU-013,Home,454.51,2,0,478.8,66.38
2025-05-30,SKU-013,Home,454.51,2,0,333.07,66.27
2025-05-31,SKU-013,Home,454.51,2,1,710.78,92.11
2025-06-01,SKU-013,Home,454.51,2,0,520.8,69.71
2025-06-02,SKU-013,Home,454.51,2,0,306.15,66.06
2025-06-03,SKU-013,Home,454.51,2,0,329.1,63.28
2025-06-04,SKU-013,Home,454.51,2,0,419.49,70.31
2025-06-05,SKU-013,Home,454.51,2,0,405.38,60.99
2025-06-06,SKU-013,Home,454.51,2,0,347.88,70.51
2025-06-07,SKU-013,Home,454.51,2,0,549.36,69.8
2025-06-08,SKU-013,Home,454.51,2,1,411.23,88.4
2025-06-09,SKU-013,Home,454.51,2,1,392.86,90.87
2025-06-10,SKU-013,Home,454.51,2,0,537.0,60.54
2025-06-11,SKU-013,Home,454.51,2,0,279.71,78.92
2025-06-12,SKU-013,Home,454.51,2,0,449.69,66.07
2025-06-13,SKU-013,Home,454.51,2,0,600.42,70.39
2025-06-14,SKU-013,Home,454.51,2,0,589.37,78.93
2025-06-15,SKU-013,Home,454.51,2,0,657.84,76.57
2025-06-16,SKU-013,Home,454.51,2,0,239.53,60.19
2025-06-17,SKU-013,Home,454.51,2,0,335.07,61.36
2025-06-18,SKU-013,Home,454.51,2,0,615.92,74.14
2025-06-19,SKU-013,Home,454.51,2,0,283.05,70.44
2025-06-20,SKU-013,Home,454.51,2,0,421.36,78.57
2025-06-21,SKU-013,Home,454.51,2,1,369.93,97.57
2025-06-22,SKU-013,Home,454.51,2,0,358.48,81.79
2025-06-23,SKU-013,Home,454.51,2,0,292.52,69.87
2025-06-24,SKU-013,Home,454.51,2,1,488.71,90.21
2025-06-25,SKU-013,Home,454.51,2,0,449.23,72.82
2025-06-26,SKU-013,Home,454.51,2,0,566.84,63.54
2025-06-27,SKU-013,Home,454.51,2,0,287.49,72.78
2025-06-28,SKU-013,Home,454.51,2,0,259.77,78.81
2025-06-29,SKU-013,Home,454.51,2,0,539.77,74.01
2025-06-30,SKU-013,Home,454.51,2,0,290.24,63.7
2025-07-01,SKU-013,Home,454.51,2,0,575.45,64.95
2025-07-02,SKU-013,Home,454.51,2,0,506.21,76.14
2025-07-03,SKU-013,Home,454.51,2,0,505.55,69.7
2025-07-04,SKU-013,Home,454.51,2,1,788.86,93.64
2025-07-05,SKU-013,Home,454.51,2,0,601.05,74.47
2025-07-06,SKU-013,Home,454.51,2,0,648.29,78.29
2025-07-07,SKU-013,Home,454.51,2,0,336.84,66.32
2025-07-08,SKU-013,Home,454.51,2,1,320.74,88.3
2025-07-09,SKU-013,Home,454.51,2,0,506.11,69.43
2025-07-10,SKU-013,Home,454.51,2,0,419.31,74.89
2025-07-11,SKU-013,Home,454.51,2,0,264.24,68.11
2025-07-12,SKU-013,Home,454.51,2,0,424.14,88.3
2025-07-13,SKU-013,Home,454.51,2,0,477.85,78.1
2025-07-14,SKU-013,Home,454.51,2,1,771.07,93.37
2025-07-15,SKU-013,Home,454.51,2,0,485.57,76.22
2025-07-16,SKU-013,Home,454.51,2,1,359.81,86.88
2025-07-17,SKU-013,Home,454.51,2,0,568.87,78.41
2025-07-18,SKU-013,Home,454.51,2,0,593.6,73.48
2025-07-19,SKU-013,Home,454.51,2,0,666.83,75.81
2025-07-20,SKU-013,Home,454.51,2,0,676.55,84.46
2025-07-21,SKU-013,Home,454.51,2,0,473.33,75.47
2025-07-22,SKU-013,Home,454.51,2,0,383.02,73.47
2025-07-23,SKU-013,Home,454.51,2,0,376.06,68.97
2025-07-24,SKU-013,Home,454.51,2,0,298.17,70.46
2025-07-25,SKU-013,Home,454.51,2,0,226.09,71.9
2025-07-26,SKU-013,Home,454.51,2,0,417.89,82.25
2025-07-27,SKU-013,Home,454.51,2,0,256.37,78.22
2025-07-28,SKU-013,Home,454.51,2,0,623.87,73.3
2025-07-29,SKU-013,Home,454.51,2,0,389.68,71.8
2025-07-30,SKU-013,Home,454.51,2,0,552.56,75.95
2025-07-31,SKU-013,Home,454.51,2,0,313.6,73.85
2025-08-01,SKU-013,Home,454.51,2,1,433.3,94.83
2025-08-02,SKU-013,Home,454.51,2,0,595.05,75.52
2025-08-03,SKU-013,Home,454.51,2,0,779.23,86.53
2025-08-04,SKU-013,Home,454.51,2,0,278.39,69.13
2025-08-05,SKU-013,Home,454.51,2,0,455.5,70.2
2025-08-06,SKU-013,Home,454.51,2,0,259.1,68.19
2025-08-07,SKU-013,Home,454.51,2,0,364.68,61.65
2025-08-08,SKU-013,Home,454.51,2,0,361.44,64.47
2025-08-09,SKU-013,Home,454.51,2,0,249.23,75.92
2025-08-10,SKU-013,Home,454.51,2,0,267.31,69.76
2025-08-11,SKU-013,Home,454.51,2,1,550.0,94.25
2025-08-12,SKU-013,Home,454.51,2,0,270.85,67.19
2025-08-13,SKU-013,Home,454.51,2,0,575.7,70.39
2025-08-14,SKU-013,Home,454.51,2,0,235.81,72.91
2025-08-15,SKU-013,Home,454.51,2,0,458.94,71.5
2025-08-16,SKU-013,Home,454.51,2,0,306.79,70.71
2025-08-17,SKU-013,Home,454.51,2,0,448.65,71.06
2025-08-18,SKU-013,Home,454.51,2,0,385.66,67.3
2025-08-19,SKU-013,Home,454.51,2,0,357.07,60.05
2025-08-20,SKU-013,Home,454.51,2,0,249.1,66.18
2025-08-21,SKU-013,Home,454.51,2,0,259.1,75.06
2025-08-22,SKU-013,Home,454.51,2,0,356.66,63.03
2025-08-23,SKU-013,Home,454.51,2,0,427.2,69.56
2025-08-24,SKU-013,Home,454.51,2,0,250.27,80.31
2025-08-25,SKU-013,Home,454.51,2,0,543.26,70.49
2025-08-26,SKU-013,Home,454.51,2,0,609.01,70.91
2025-08-27,SKU-013,Home,454.51,2,0,413.74,61.58
2025-08-28,SKU-013,Home,454.51,2,0,448.34,62.65
2025-08-29,SKU-013,Home,454.51,2,0,371.76,69.16
2025-08-30,SKU-013,Home,454.51,2,0,637.14,71.41
2025-08-31,SKU-013,Home,454.51,2,0,530.03,79.62
2025-09-01,SKU-013,Home,454.51,2,0,386.18,69.61
2025-09-02,SKU-013,Home,454.51,2,1,503.93,86.78
2025-09-03,SKU-013,Home,454.51,2,1,345.57,87.48
2025-09-04,SKU-013,Home,454.51,2,0,425.09,58.18
2025-09-05,SKU-013,Home,454.51,2,1,549.17,88.24
2025-09-06,SKU-013,Home,454.51,2,0,558.84,72.25
2025-09-07,SKU-013,Home,454.51,2,0,448.1,76.15
2025-09-08,SKU-013,Home,454.51,2,0,295.22,74.42
2025-09-09,SKU-013,Home,454.51,2,0,413.34,66.07
2025-09-10,SKU-013,Home,454.51,2,0,245.98,65.3
2025-09-11,SKU-013,Home,454.51,2,0,478.25,56.49
2025-09-12,SKU-013,Home,454.51,2,0,553.29,69.92
2025-09-13,SKU-013,Home,454.51,2,0,392.74,82.54
2025-09-14,SKU-013,Home,454.51,2,0,429.82,66.98
2025-09-15,SKU-013,Home,454.51,2,0,287.56,70.86
2025-09-16,SKU-013,Home,454.51,2,0,326.71,56.9
2025-09-17,SKU-013,Home,454.51,2,0,557.61,61.83
2025-09-18,SKU-013,Home,454.51,2,0,504.27,63.52
2025-09-19,SKU-013,Home,454.51,2,0,252.04,69.77
2025-09-20,SKU-013,Home,454.51,2,0,242.81,74.5
2025-09-21,SKU-013,Home,454.51,2,0,690.77,78.52
2025-09-22,SKU-013,Home,454.51,2,0,219.06,62.87
2025-09-23,SKU-013,Home,454.51,2,0,541.9,65.14
2025-09-24,SKU-013,Home,454.51,2,0,323.25,64.72
2025-09-25,SKU-013,Home,454.51,2,0,188.53,58.5
2025-09-26,SKU-013,Home,454.51,2,0,384.53,68.46
2025-09-27,SKU-013,Home,454.51,2,0,568.8,76.53
2025-09-28,SKU-013,Home,454.51,2,0,359.07,62.33
2025-09-29,SKU-013,Home,454.51,2,1,470.83,73.07
2025-09-30,SKU-013,Home,454.51,2,0,345.08,65.68
2025-10-01,SKU-013,Home,454.51,2,0,386.37,56.62
2025-10-02,SKU-013,Home,454.51,2,0,353.99,60.91
2025-10-03,SKU-013,Home,454.51,2,0,501.69,69.64
2025-10-04,SKU-013,Home,454.51,2,0,468.31,67.15
2025-10-05,SKU-013,Home,454.51,2,0,344.3,75.3
2025-10-06,SKU-013,Home,454.51,2,0,330.08,64.11
2025-10-07,SKU-013,Home,454.51,2,0,324.34,62.27
2025-10-08,SKU-013,Home,454.51,2,0,592.5,66.68
2025-10-09,SKU-013,Home,454.51,2,0,556.59,63.17
2025-10-10,SKU-013,Home,454.51,2,0,287.09,58.32
2025-10-11,SKU-013,Home,454.51,2,0,215.13,70.9
2025-10-12,SKU-013,Home,454.51,2,0,404.99,58.94
2025-10-13,SKU-013,Home,454.51,2,0,302.52,62.47
2025-10-14,SKU-013,Home,454.51,2,0,461.31,55.76
2025-10-15,SKU-013,Home,454.51,2,0,493.37,64.67
2025-10-16,SKU-013,Home,454.51,2,0,435.41,57.65
2025-10-17,SKU-013,Home,454.51,2,0,360.78,54.67
2025-10-18,SKU-013,Home,454.51,2,0,566.24,65.2
2025-10-19,SKU-013,Home,454.51,2,1,368.7,86.34
2025-10-20,SKU-013,Home,454.51,2,1,374.56,73.94
2025-10-21,SKU-013,Home,454.51,2,0,428.35,64.75
2025-10-22,SKU-013,Home,454.51,2,0,369.87,56.24
2025-10-23,SKU-013,Home,454.51,2,0,214.88,60.27
2025-10-24,SKU-013,Home,454.51,2,0,379.68,57.06
2025-10-25,SKU-013,Home,454.51,2,0,432.85,69.94
2025-10-26,SKU-013,Home,454.51,2,0,254.87,66.0
2025-10-27,SKU-013,Home,454.51,2,1,649.42,78.5
2025-10-28,SKU-013,Home,454.51,2,0,384.19,49.63
2025-10-29,SKU-013,Home,454.51,2,0,287.89,60.04
2025-10-30,SKU-013,Home,454.51,2,0,346.42,48.67
2025-10-31,SKU-013,Home,454.51,2,0,603.21,66.18
2025-11-01,SKU-013,Home,454.51,2,0,543.86,60.98
2025-11-02,SKU-013,Home,454.51,2,1,457.55,74.57
2025-11-03,SKU-013,Home,454.51,2,0,326.11,55.0
2025-11-04,SKU-013,Home,454.51,2,0,284.99,56.96
2025-11-05,SKU-013,Home,454.51,2,0,260.85,52.79
2025-11-06,SKU-013,Home,454.51,2,0,209.37,47.4
2025-11-07,SKU-013,Home,454.51,2,0,239.7,52.93
2025-11-08,SKU-013,Home,454.51,2,0,270.3,62.59
2025-11-09,SKU-013,Home,454.51,2,0,543.69,62.58
2025-11-10,SKU-013,Home,454.51,2,0,249.55,60.09
2025-11-11,SKU-013,Home,454.51,2,0,218.46,56.48
2025-11-12,SKU-013,Home,454.51,2,1,467.55,72.06
2025-11-13,SKU-013,Home,454.51,2,0,466.36,54.82
2025-11-14,SKU-013,Home,454.51,2,0,422.26,52.27
2025-11-15,SKU-013,Home,454.51,2,0,412.49,57.48
2025-11-16,SKU-013,Home,454.51,2,1,288.63,76.83
2025-11-17,SKU-013,Home,454.51,2,0,465.63,53.36
2025-11-18,SKU-013,Home,454.51,2,0,444.71,57.65
2025-11-19,SKU-013,Home,454.51,2,1,463.41,68.78
2025-11-20,SKU-013,Home,454.51,2,0,314.7,51.46
2025-11-21,SKU-013,Home,454.51,2,0,195.84,57.7
2025-11-22,SKU-013,Home,454.51,2,1,676.9,77.4
2025-11-23,SKU-013,Home,454.51,2,0,390.57,57.71
2025-11-24,SKU-013,Home,454.51,2,0,314.24,58.28
2025-11-25,SKU-013,Home,454.51,2,0,302.46,49.95
2025-11-26,SKU-013,Home,454.51,2,0,339.08,47.66
2025-11-27,SKU-013,Home,454.51,2,0,141.69,47.03
2025-11-28,SKU-013,Home,454.51,2,0,224.27,53.22
2025-11-29,SKU-013,Home,454.51,2,0,313.44,53.02
2025-11-30,SKU-013,Home,454.51,2,0,325.64,56.05
2025-12-01,SKU-013,Home,454.51,2,0,183.45,49.57
2025-12-02,SKU-013,Home,454.51,2,0,271.61,48.5
2024-01-01,SKU-014,Fashion,518.91,3,0,434.93,51.89
2024-01-02,SKU-014,Fashion,518.91,3,0,497.65,63.31
2024-01-03,SKU-014,Fashion,518.91,3,0,401.72,49.24
2024-01-04,SKU-014,Fashion,518.91,3,0,153.81,52.82
2024-01-05,SKU-014,Fashion,518.91,3,0,301.98,50.61
2024-01-06,SKU-014,Fashion,518.91,3,1,460.62,77.18
2024-01-07,SKU-014,Fashion,518.91,3,0,327.97,65.02
2024-01-08,SKU-014,Fashion,518.91,3,0,437.16,58.9
2024-01-09,SKU-014,Fashion,518.91,3,0,378.69,56.47
2024-01-10,SKU-014,Fashion,518.91,3,0,223.44,52.13
2024-01-11,SKU-014,Fashion,518.91,3,0,354.14,64.04
2024-01-12,SKU-014,Fashion,518.91,3,0,468.51,55.35
2024-01-13,SKU-014,Fashion,518.91,3,0,138.88,53.05
2024-01-14,SKU-014,Fashion,518.91,3,0,528.58,73.25
2024-01-15,SKU-014,Fashion,518.91,3,1,548.82,72.6
2024-01-16,SKU-014,Fashion,518.91,3,0,341.38,40.52
2024-01-17,SKU-014,Fashion,518.91,3,0,402.17,54.32
2024-01-18,SKU-014,Fashion,518.91,3,0,329.14,50.9
2024-01-19,SKU-014,Fashion,518.91,3,0,496.68,62.05
2024-01-20,SKU-014,Fashion,518.91,3,1,284.19,74.36
2024-01-21,SKU-014,Fashion,518.91,3,0,424.85,67.22
2024-01-22,SKU-014,Fashion,518.91,3,0,400.75,57.27
2024-01-23,SKU-014,Fashion,518.91,3,0,464.87,54.14
2024-01-24,SKU-014,Fashion,518.91,3,1,288.59,73.78
2024-01-25,SKU-014,Fashion,518.91,3,0,443.09,58.15
2024-01-26,SKU-014,Fashion,518.91,3,0,170.97,63.66
2024-01-27,SKU-014,Fashion,518.91,3,0,436.98,67.77
2024-01-28,SKU-014,Fashion,518.91,3,0,563.48,72.22
2024-01-29,SKU-014,Fashion,518.91,3,0,367.78,57.23
2024-01-30,SKU-014,Fashion,518.91,3,0,425.33,56.43
2024-01-31,SKU-014,Fashion,518.91,3,1,445.87,72.38
2024-02-01,SKU-014,Fashion,518.91,3,0,262.77,56.81
2024-02-02,SKU-014,Fashion,518.91,3,1,400.53,67.6
2024-02-03,SKU-014,Fashion,518.91,3,0,658.54,80.46
2024-02-04,SKU-014,Fashion,518.91,3,0,474.34,69.13
2024-02-05,SKU-014,Fashion,518.91,3,0,479.05,63.68
2024-02-06,SKU-014,Fashion,518.91,3,0,497.47,68.63
2024-02-07,SKU-014,Fashion,518.91,3,0,416.52,50.47
2024-02-08,SKU-014,Fashion,518.91,3,0,475.23,55.56
2024-02-09,SKU-014,Fashion,518.91,3,0,442.5,56.81
2024-02-10,SKU-014,Fashion,518.91,3,1,302.67,89.33
2024-02-11,SKU-014,Fashion,518.91,3,0,281.79,69.25
2024-02-12,SKU-014,Fashion,518.91,3,0,358.52,57.27
2024-02-13,SKU-014,Fashion,518.91,3,0,427.61,58.34
2024-02-14,SKU-014,Fashion,518.91,3,0,320.37,68.06
2024-02-15,SKU-014,Fashion,518.91,3,0,478.35,56.13
2024-02-16,SKU-014,Fashion,518.91,3,0,456.37,61.16
2024-02-17,SKU-014,Fashion,518.91,3,0,291.26,81.02
2024-02-18,SKU-014,Fashion,518.91,3,0,363.45,73.84
2024-02-19,SKU-014,Fashion,518.91,3,0,239.96,62.51
2024-02-20,SKU-014,Fashion,518.91,3,0,466.79,64.46
2024-02-21,SKU-014,Fashion,518.91,3,0,214.92,60.42
2024-02-22,SKU-014,Fashion,518.91,3,0,171.31,52.82
2024-02-23,SKU-014,Fashion,518.91,3,1,629.59,76.67
2024-02-24,SKU-014,Fashion,518.91,3,0,644.59,71.14
2024-02-25,SKU-014,Fashion,518.91,3,0,610.73,68.15
2024-02-26,SKU-014,Fashion,518.91,3,0,476.62,65.95
2024-02-27,SKU-014,Fashion,518.91,3,0,240.03,60.7
2024-02-28,SKU-014,Fashion,518.91,3,0,461.38,62.56
2024-02-29,SKU-014,Fashion,518.91,3,1,526.33,82.64
2024-03-01,SKU-014,Fashion,518.91,3,0,495.77,64.02
2024-03-02,SKU-014,Fashion,518.91,3,0,517.92,65.33
2024-03-03,SKU-014,Fashion,518.91,3,0,229.63,56.48
2024-03-04,SKU-014,Fashion,518.91,3,0,290.52,56.77
2024-03-05,SKU-014,Fashion,518.91,3,0,286.9,64.55
2024-03-06,SKU-014,Fashion,518.91,3,0,578.1,69.09
2024-03-07,SKU-014,Fashion,518.91,3,0,454.78,57.99
2024-03-08,SKU-014,Fashion,518.91,3,1,640.65,78.08
2024-03-09,SKU-014,Fashion,518.91,3,0,417.22,70.04
2024-03-10,SKU-014,Fashion,518.91,3,0,592.99,72.38
2024-03-11,SKU-014,Fashion,518.91,3,0,565.44,63.58
2024-03-12,SKU-014,Fashion,518.91,3,0,272.16,59.33
2024-03-13,SKU-014,Fashion,518.91,3,0,324.6,64.28
2024-03-14,SKU-014,Fashion,518.91,3,0,365.11,58.76
2024-03-15,SKU-014,Fashion,518.91,3,0,385.48,61.34
2024-03-16,SKU-014,Fashion,518.91,3,0,368.66,65.08
2024-03-17,SKU-014,Fashion,518.91,3,0,348.41,70.05
2024-03-18,SKU-014,Fashion,518.91,3,1,539.53,85.94
2024-03-19,SKU-014,Fashion,518.91,3,0,301.34,60.11
2024-03-20,SKU-014,Fashion,518.91,3,0,190.31,61.92
2024-03-21,SKU-014,Fashion,518.91,3,0,228.07,59.51
2024-03-22,SKU-014,Fashion,518.91,3,0,272.95,68.13
2024-03-23,SKU-014,Fashion,518.91,3,0,336.51,73.13
2024-03-24,SKU-014,Fashion,518.91,3,0,306.98,76.02
2024-03-25,SKU-014,Fashion,518.91,3,0,359.11,80.37
2024-03-26,SKU-014,Fashion,518.91,3,0,389.68,62.09
2024-03-27,SKU-014,Fashion,518.91,3,0,282.09,76.09
2024-03-28,SKU-014,Fashion,518.91,3,0,269.4,61.77
2024-03-29,SKU-014,Fashion,518.91,3,0,628.76,70.84
2024-03-30,SKU-014,Fashion,518.91,3,0,700.52,78.34
2024-03-31,SKU-014,Fashion,518.91,3,0,631.75,79.63
2024-04-01,SKU-014,Fashion,518.91,3,0,535.96,73.52
2024-04-02,SKU-014,Fashion,518.91,3,0,194.25,67.12
2024-04-03,SKU-014,Fashion,518.91,3,0,267.67,64.26
2024-04-04,SKU-014,Fashion,518.91,3,0,559.58,70.25
2024-04-05,SKU-014,Fashion,518.91,3,0,500.49,72.01
2024-04-06,SKU-014,Fashion,518.91,3,0,483.47,75.12
2024-04-07,SKU-014,Fashion,518.91,3,0,603.54,69.71
2024-04-08,SKU-014,Fashion,518.91,3,0,480.45,58.8
2024-04-09,SKU-014,Fashion,518.91,3,0,438.21,75.19
2024-04-10,SKU-014,Fashion,518.91,3,0,243.57,77.0
2024-04-11,SKU-014,Fashion,518.91,3,0,283.44,56.33
2024-04-12,SKU-014,Fashion,518.91,3,0,482.59,68.24
2024-04-13,SKU-014,Fashion,518.91,3,0,409.83,80.43
2024-04-14,SKU-014,Fashion,518.91,3,0,535.55,79.53
2024-04-15,SKU-014,Fashion,518.91,3,0,404.56,65.85
2024-04-16,SKU-014,Fashion,518.91,3,0,321.22,62.61
2024-04-17,SKU-014,Fashion,518.91,3,1,358.66,98.24
2024-04-18,SKU-014,Fashion,518.91,3,0,522.43,64.41
2024-04-19,SKU-014,Fashion,518.91,3,0,388.59,66.77
2024-04-20,SKU-014,Fashion,518.91,3,0,322.56,75.34
2024-04-21,SKU-014,Fashion,518.91,3,0,595.04,73.74
2024-04-22,SKU-014,Fashion,518.91,3,0,565.64,72.15
2024-04-23,SKU-014,Fashion,518.91,3,0,401.83,70.67
2024-04-24,SKU-014,Fashion,518.91,3,0,460.32,70.72
2024-04-25,SKU-014,Fashion,518.91,3,0,459.61,76.33
2024-04-26,SKU-014,Fashion,518.91,3,0,285.3,80.93
2024-04-27,SKU-014,Fashion,518.91,3,0,456.39,89.38
2024-04-28,SKU-014,Fashion,518.91,3,0,558.82,75.42
2024-04-29,SKU-014,Fashion,518.91,3,0,291.75,73.5
2024-04-30,SKU-014,Fashion,518.91,3,0,483.53,66.18
2024-05-01,SKU-014,Fashion,518.91,3,0,566.93,73.93
2024-05-02,SKU-014,Fashion,518.91,3,0,608.03,70.52
2024-05-03,SKU-014,Fashion,518.91,3,1,742.32,86.07
2024-05-04,SKU-014,Fashion,518.91,3,0,401.24,83.42
2024-05-05,SKU-014,Fashion,518.91,3,0,522.66,87.1
2024-05-06,SKU-014,Fashion,518.91,3,1,397.95,94.88
2024-05-07,SKU-014,Fashion,518.91,3,0,226.14,72.15
2024-05-08,SKU-014,Fashion,518.91,3,0,528.75,84.09
2024-05-09,SKU-014,Fashion,518.91,3,0,668.43,81.89
2024-05-10,SKU-014,Fashion,518.91,3,0,440.63,78.88
2024-05-11,SKU-014,Fashion,518.91,3,0,291.86,79.98
2024-05-12,SKU-014,Fashion,518.91,3,0,689.44,81.46
2024-05-13,SKU-014,Fashion,518.91,3,1,488.16,89.4
2024-05-14,SKU-014,Fashion,518.91,3,0,295.98,65.08
2024-05-15,SKU-014,Fashion,518.91,3,0,669.85,76.82
2024-05-16,SKU-014,Fashion,518.91,3,0,314.93,67.38
2024-05-17,SKU-014,Fashion,518.91,3,0,398.69,79.74
2024-05-18,SKU-014,Fashion,518.91,3,0,704.01,85.21
2024-05-19,SKU-014,Fashion,518.91,3,0,453.26,88.35
2024-05-20,SKU-014,Fashion,518.91,3,1,468.51,96.07
2024-05-21,SKU-014,Fashion,518.91,3,0,495.51,76.37
2024-05-22,SKU-014,Fashion,518.91,3,0,625.68,68.75
2024-05-23,SKU-014,Fashion,518.91,3,0,381.0,68.21
2024-05-24,SKU-014,Fashion,518.91,3,0,222.54,68.71
2024-05-25,SKU-014,Fashion,518.91,3,0,547.11,87.74
2024-05-26,SKU-014,Fashion,518.91,3,1,866.26,110.94
2024-05-27,SKU-014,Fashion,518.91,3,0,390.3,77.8
2024-05-28,SKU-014,Fashion,518.91,3,1,426.63,93.63
2024-05-29,SKU-014,Fashion,518.91,3,0,694.5,83.3
2024-05-30,SKU-014,Fashion,518.91,3,0,392.75,79.81
2024-05-31,SKU-014,Fashion,518.91,3,0,610.34,82.51
2024-06-01,SKU-014,Fashion,518.91,3,0,778.22,95.84
2024-06-02,SKU-014,Fashion,518.91,3,0,317.35,76.89
2024-06-03,SKU-014,Fashion,518.91,3,0,488.81,87.71
2024-06-04,SKU-014,Fashion,518.91,3,0,303.91,75.64
2024-06-05,SKU-014,Fashion,518.91,3,0,691.88,78.31
2024-06-06,SKU-014,Fashion,518.91,3,0,589.72,72.09
2024-06-07,SKU-014,Fashion,518.91,3,0,437.88,78.35
2024-06-08,SKU-014,Fashion,518.91,3,0,870.02,96.74
2024-06-09,SKU-014,Fashion,518.91,3,0,271.38,89.62
2024-06-10,SKU-014,Fashion,518.91,3,0,260.11,76.34
2024-06-11,SKU-014,Fashion,518.91,3,0,684.28,80.57
2024-06-12,SKU-014,Fashion,518.91,3,1,354.45,90.0
2024-06-13,SKU-014,Fashion,518.91,3,0,669.52,74.99
2024-06-14,SKU-014,Fashion,518.91,3,0,312.36,71.78
2024-06-15,SKU-014,Fashion,518.91,3,0,295.89,85.64
2024-06-16,SKU-014,Fashion,518.91,3,1,823.35,117.33
2024-06-17,SKU-014,Fashion,518.91,3,0,267.13,78.97
2024-06-18,SKU-014,Fashion,518.91,3,0,271.9,73.96
2024-06-19,SKU-014,Fashion,518.91,3,0,415.19,76.4
2024-06-20,SKU-014,Fashion,518.91,3,0,489.58,88.9
2024-06-21,SKU-014,Fashion,518.91,3,0,743.41,80.85
2024-06-22,SKU-014,Fashion,518.91,3,1,877.3,118.39
2024-06-23,SKU-014,Fashion,518.91,3,0,486.92,93.61
2024-06-24,SKU-014,Fashion,518.91,3,1,733.46,93.18
2024-06-25,SKU-014,Fashion,518.91,3,0,290.02,75.62
2024-06-26,SKU-014,Fashion,518.91,3,0,555.98,68.4
2024-06-27,SKU-014,Fashion,518.91,3,0,522.1,83.3
2024-06-28,SKU-014,Fashion,518.91,3,0,401.32,75.93
2024-06-29,SKU-014,Fashion,518.91,3,1,684.44,111.55
2024-06-30,SKU-014,Fashion,518.91,3,0,692.39,93.07
2024-07-01,SKU-014,Fashion,518.91,3,1,568.2,95.83
2024-07-02,SKU-014,Fashion,518.91,3,0,484.62,76.9
2024-07-03,SKU-014,Fashion,518.91,3,0,569.18,77.99
2024-07-04,SKU-014,Fashion,518.91,3,0,255.86,80.09
2024-07-05,SKU-014,Fashion,518.91,3,0,448.03,69.85
2024-07-06,SKU-014,Fashion,518.91,3,1,765.19,113.94
2024-07-07,SKU-014,Fashion,518.91,3,0,608.36,84.23
2024-07-08,SKU-014,Fashion,518.91,3,0,382.49,81.8
2024-07-09,SKU-014,Fashion,518.91,3,0,184.76,59.7
2024-07-10,SKU-014,Fashion,518.91,3,0,634.18,79.81
2024-07-11,SKU-014,Fashion,518.91,3,1,464.57,99.85
2024-07-12,SKU-014,Fashion,518.91,3,0,251.52,79.5
2024-07-13,SKU-014,Fashion,518.91,3,0,306.98,84.19
2024-07-14,SKU-014,Fashion,518.91,3,0,693.02,88.78
2024-07-15,SKU-014,Fashion,518.91,3,0,396.17,84.8
2024-07-16,SKU-014,Fashion,518.91,3,0,533.78,66.52
2024-07-17,SKU-014,Fashion,518.91,3,0,534.03,77.37
2024-07-18,SKU-014,Fashion,518.91,3,0,625.92,75.98
2024-07-19,SKU-014,Fashion,518.91,3,0,537.92,74.28
2024-07-20,SKU-014,Fashion,518.91,3,0,505.41,82.28
2024-07-21,SKU-014,Fashion,518.91,3,0,729.28,90.79
2024-07-22,SKU-014,Fashion,518.91,3,0,531.83,75.08
2024-07-23,SKU-014,Fashion,518.91,3,0,573.45,72.71
2024-07-24,SKU-014,Fashion,518.91,3,0,561.46,80.52
2024-07-25,SKU-014,Fashion,518.91,3,1,760.91,87.17
2024-07-26,SKU-014,Fashion,518.91,3,0,582.93,77.56
2024-07-27,SKU-014,Fashion,518.91,3,0,608.59,84.45
2024-07-28,SKU-014,Fashion,518.91,3,0,421.31,90.52
2024-07-29,SKU-014,Fashion,518.91,3,0,371.97,82.59
2024-07-30,SKU-014,Fashion,518.91,3,0,443.07,68.21
2024-07-31,SKU-014,Fashion,518.91,3,0,569.33,72.01
2024-08-01,SKU-014,Fashion,518.91,3,0,371.28,67.0
2024-08-02,SKU-014,Fashion,518.91,3,0,681.73,78.87
2024-08-03,SKU-014,Fashion,518.91,3,0,772.15,89.11
2024-08-04,SKU-014,Fashion,518.91,3,0,450.26,85.92
2024-08-05,SKU-014,Fashion,518.91,3,0,599.13,77.69
2024-08-06,SKU-014,Fashion,518.91,3,0,546.23,81.83
2024-08-07,SKU-014,Fashion,518.91,3,0,280.18,72.78
2024-08-08,SKU-014,Fashion,518.91,3,0,638.91,75.22
2024-08-09,SKU-014,Fashion,518.91,3,0,531.09,66.28
2024-08-10,SKU-014,Fashion,518.91,3,0,507.71,84.98
2024-08-11,SKU-014,Fashion,518.91,3,0,464.5,73.06
2024-08-12,SKU-014,Fashion,518.91,3,1,399.6,91.8
2024-08-13,SKU-014,Fashion,518.91,3,0,276.95,68.49
2024-08-14,SKU-014,Fashion,518.91,3,1,418.08,93.78
2024-08-15,SKU-014,Fashion,518.91,3,0,492.99,78.62
2024-08-16,SKU-014,Fashion,518.91,3,0,547.58,79.27
